Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
855,39,Female,Dress,Clothing,55,M,Indigo,Spring,5,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly
856,25,Female,Blouse,Clothing,23,L,Silver,Spring,4.6,No,PayPal,Next Day Air,No,No,45,Cash,Quarterly
857,70,Female,Sweater,Clothing,88,M,Brown,Fall,4.2,No,Bank Transfer,Express,No,No,43,Cash,Bi-Weekly
858,52,Female,Jacket,Outerwear,26,M,Peach,Summer,4.9,No,PayPal,Next Day Air,No,No,1,PayPal,Every 3 Months
859,68,Female,Backpack,Accessories,94,L,Magenta,Summer,4.8,No,Credit Card,Standard,No,No,9,Venmo,Quarterly
860,18,Female,Shorts,Clothing,25,M,Beige,Fall,3,No,Debit Card,Next Day Air,No,No,13,Venmo,Every 3 Months
861,18,Female,Socks,Clothing,96,XL,Violet,Fall,3.5,No,Cash,Express,No,No,5,Credit Card,Annually
862,63,Female,Sneakers,Footwear,29,L,Black,Spring,3.4,No,Cash,Standard,No,No,39,Credit Card,Fortnightly
863,47,Female,Sneakers,Footwear,36,M,Cyan,Winter,3.4,No,PayPal,Free Shipping,No,No,7,Bank Transfer,Weekly
864,43,Female,Blouse,Clothing,90,M,Green,Summer,4.9,No,Credit Card,Standard,No,No,8,Credit Card,Every 3 Months
865,60,Female,Gloves,Accessories,38,S,Brown,Summer,4.4,No,PayPal,Free Shipping,No,No,40,Venmo,Annually
866,49,Female,Handbag,Accessories,52,S,Gray,Spring,4.2,No,Cash,Store Pickup,No,No,35,PayPal,Monthly
867,28,Female,Jeans,Clothing,88,S,Orange,Spring,3.1,No,Credit Card,Next Day Air,No,No,14,Venmo,Monthly
868,32,Female,Scarf,Accessories,56,S,Silver,Summer,4,No,Venmo,Next Day Air,No,No,26,Credit Card,Monthly
869,29,Female,Sandals,Footwear,71,M,Purple,Spring,4.8,No,Cash,Next Day Air,No,No,14,PayPal,Quarterly
870,35,Female,Sandals,Footwear,94,M,Olive,Fall,3.3,No,Credit Card,Express,No,No,9,Bank Transfer,Fortnightly
871,23,Female,Dress,Clothing,97,XL,Teal,Winter,4.7,No,PayPal,Standard,No,No,32,Debit Card,Annually
872,70,Female,Skirt,Clothing,27,M,White,Summer,3.2,No,Cash,Standard,No,No,15,Bank Transfer,Every 3 Months
873,23,Female,Shorts,Clothing,28,M,Black,Spring,5,No,Bank Transfer,Standard,No,No,25,Credit Card,Monthly
874,43,Female,Jeans,Clothing,67,L,Maroon,Fall,4.9,No,Cash,Free Shipping,No,No,27,PayPal,Monthly
875,29,Female,Socks,Clothing,70,M,Cyan,Fall,4.9,No,Cash,Express,No,No,39,Bank Transfer,Quarterly
876,61,Female,Coat,Outerwear,95,M,Violet,Fall,3.7,No,Cash,Express,No,No,49,Venmo,Bi-Weekly
877,29,Female,Boots,Footwear,24,L,Yellow,Spring,3,No,Cash,Express,No,No,12,Venmo,Bi-Weekly
878,66,Female,Belt,Accessories,35,S,Yellow,Winter,2.6,No,PayPal,Standard,No,No,13,Bank Transfer,Weekly
879,46,Female,Shoes,Footwear,22,L,Olive,Winter,2.6,No,Credit Card,Standard,No,No,22,Bank Transfer,Quarterly
880,34,Female,Scarf,Accessories,66,L,Olive,Fall,4.8,No,Bank Transfer,Standard,No,No,19,Credit Card,Every 3 Months
881,51,Female,Blouse,Clothing,83,M,Magenta,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,3,Cash,Bi-Weekly
882,26,Female,Dress,Clothing,95,M,Orange,Fall,4.9,No,Venmo,Next Day Air,No,No,50,Credit Card,Weekly
883,23,Female,Shorts,Clothing,41,S,Beige,Summer,3.4,No,Cash,2-Day Shipping,No,No,15,PayPal,Annually
884,52,Female,Blouse,Clothing,77,L,Brown,Summer,2.7,No,Debit Card,Store Pickup,No,No,44,Credit Card,Every 3 Months
885,39,Female,Sneakers,Footwear,52,L,Indigo,Fall,4.8,No,Debit Card,Express,No,No,48,Debit Card,Monthly
886,39,Female,Gloves,Accessories,41,XL,Gray,Winter,4.1,No,Cash,Standard,No,No,4,Venmo,Bi-Weekly
887,33,Female,Hoodie,Clothing,28,M,Yellow,Winter,4.6,No,PayPal,Store Pickup,No,No,12,PayPal,Bi-Weekly
888,33,Female,Sweater,Clothing,90,S,Violet,Summer,4.4,No,Debit Card,Standard,No,No,33,Debit Card,Annually
889,23,Female,Sunglasses,Accessories,55,M,Magenta,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,40,Cash,Annually
890,31,Female,Belt,Accessories,73,M,Blue,Spring,4.8,No,Cash,Next Day Air,No,No,38,Cash,Every 3 Months
891,27,Female,Dress,Clothing,87,M,Gray,Fall,2.9,No,PayPal,2-Day Shipping,No,No,19,Venmo,Every 3 Months
892,48,Female,Jacket,Outerwear,89,M,Gold,Winter,3.2,No,Cash,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
893,61,Female,Boots,Footwear,82,L,Lavender,Spring,4.4,No,Cash,2-Day Shipping,No,No,18,Venmo,Fortnightly
894,63,Female,Sandals,Footwear,80,M,Black,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,24,PayPal,Monthly
895,19,Female,Scarf,Accessories,87,L,Charcoal,Summer,2.6,No,PayPal,2-Day Shipping,No,No,29,Venmo,Quarterly
896,21,Female,Blouse,Clothing,41,M,Violet,Spring,3.1,No,Cash,Store Pickup,No,No,14,PayPal,Annually
897,28,Female,Hoodie,Clothing,83,M,Charcoal,Spring,4.3,No,Bank Transfer,Standard,No,No,44,Cash,Fortnightly
898,29,Female,Sunglasses,Accessories,71,M,Maroon,Summer,3.1,No,Cash,Standard,No,No,18,Bank Transfer,Quarterly
899,23,Female,Hoodie,Clothing,76,XL,Purple,Spring,4.6,No,Bank Transfer,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
900,37,Female,Scarf,Accessories,34,S,Peach,Spring,4.6,No,Cash,Express,No,No,4,Cash,Weekly
901,67,Female,Dress,Clothing,81,XL,Olive,Spring,2.7,No,PayPal,Free Shipping,No,No,25,Cash,Bi-Weekly
902,34,Female,T-shirt,Clothing,47,M,Indigo,Summer,3,No,Debit Card,Next Day Air,No,No,3,PayPal,Monthly
903,58,Female,Skirt,Clothing,36,S,Magenta,Summer,3.3,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Quarterly
904,45,Female,Jeans,Clothing,51,M,Gold,Spring,2.7,No,Debit Card,Free Shipping,No,No,5,Cash,Weekly
905,63,Female,Hoodie,Clothing,86,M,Orange,Fall,3.3,No,Bank Transfer,Standard,No,No,17,Debit Card,Annually
906,68,Female,Jeans,Clothing,41,M,Gold,Fall,4.3,No,Venmo,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
907,41,Female,Sandals,Footwear,90,XL,Purple,Fall,4.8,No,Cash,Express,No,No,41,Venmo,Annually
908,50,Female,Hat,Accessories,93,L,Charcoal,Fall,3.3,No,Debit Card,Standard,No,No,20,Venmo,Bi-Weekly
909,24,Female,Gloves,Accessories,56,M,Cyan,Fall,4.3,No,Bank Transfer,Next Day Air,No,No,2,Cash,Every 3 Months
910,21,Female,Socks,Clothing,39,M,Cyan,Summer,3,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly
911,18,Female,Jacket,Outerwear,86,XL,Green,Fall,4.8,No,Credit Card,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly
912,63,Female,T-shirt,Clothing,82,M,Silver,Spring,2.9,No,PayPal,Standard,No,No,30,Credit Card,Annually
913,47,Female,Sandals,Footwear,29,M,Teal,Summer,3.6,No,Credit Card,Standard,No,No,26,Cash,Every 3 Months
914,58,Female,Hat,Accessories,27,M,Magenta,Fall,3.5,No,Cash,Store Pickup,No,No,40,Venmo,Annually
915,46,Female,Gloves,Accessories,25,L,Maroon,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,No,19,Bank Transfer,Annually
916,35,Female,Dress,Clothing,31,M,Gold,Winter,4.4,No,Bank Transfer,Free Shipping,No,No,4,Credit Card,Monthly
917,42,Female,Hoodie,Clothing,23,L,Purple,Winter,3.3,No,Cash,Store Pickup,No,No,33,Debit Card,Fortnightly
918,48,Female,Belt,Accessories,47,M,Lavender,Fall,4.3,No,Debit Card,Express,No,No,29,Debit Card,Monthly
919,28,Female,Gloves,Accessories,67,M,Maroon,Fall,4,No,Venmo,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
920,44,Female,Scarf,Accessories,75,S,Magenta,Winter,4.9,No,Cash,2-Day Shipping,No,No,50,Venmo,Weekly
921,60,Female,Sandals,Footwear,82,M,Turquoise,Summer,2.9,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly
922,38,Female,Sneakers,Footwear,32,XL,Silver,Summer,4,No,Venmo,2-Day Shipping,No,No,5,Cash,Fortnightly
923,46,Female,Dress,Clothing,41,M,Purple,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,12,Credit Card,Annually
924,39,Female,Jewelry,Accessories,89,M,Violet,Winter,2.7,No,Venmo,2-Day Shipping,No,No,4,PayPal,Weekly
925,22,Female,Hat,Accessories,82,XL,Peach,Fall,5,No,PayPal,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
926,44,Female,Scarf,Accessories,99,L,Green,Winter,4.4,No,Debit Card,Express,No,No,32,PayPal,Weekly
927,69,Female,Blouse,Clothing,98,L,Teal,Fall,3.5,No,Bank Transfer,Express,No,No,32,Venmo,Quarterly
928,39,Female,Belt,Accessories,54,M,Silver,Winter,3.3,No,Credit Card,Next Day Air,No,No,48,Cash,Every 3 Months
929,53,Female,Blouse,Clothing,88,L,Purple,Summer,3.8,No,Cash,Free Shipping,No,No,35,Credit Card,Monthly
930,52,Female,T-shirt,Clothing,43,L,Lavender,Summer,4.5,No,Credit Card,Standard,No,No,44,Debit Card,Fortnightly
931,65,Female,Hat,Accessories,73,M,Lavender,Winter,4.8,No,Credit Card,Store Pickup,No,No,29,Cash,Weekly
932,48,Female,Hat,Accessories,50,M,Peach,Fall,2.9,No,Debit Card,Store Pickup,No,No,26,Credit Card,Monthly
933,27,Female,Sneakers,Footwear,73,L,Green,Spring,3.2,No,PayPal,Express,No,No,3,Debit Card,Quarterly
934,39,Female,Gloves,Accessories,51,M,Orange,Spring,2.8,No,Venmo,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly
935,59,Female,Socks,Clothing,22,M,Pink,Winter,3.3,No,Bank Transfer,Standard,No,No,17,PayPal,Annually
936,52,Female,Sandals,Footwear,32,L,Cyan,Fall,3.3,No,Cash,Free Shipping,No,No,17,Credit Card,Fortnightly
937,50,Female,Sandals,Footwear,38,L,Lavender,Summer,4.2,No,PayPal,2-Day Shipping,No,No,36,Cash,Weekly
938,32,Female,Boots,Footwear,66,L,Yellow,Winter,3.6,No,PayPal,Express,No,No,32,Credit Card,Fortnightly
939,40,Female,Backpack,Accessories,20,M,Olive,Spring,4.6,No,Credit Card,Express,No,No,50,PayPal,Bi-Weekly
940,26,Female,Coat,Outerwear,44,M,Brown,Summer,3.6,No,Venmo,2-Day Shipping,No,No,39,Venmo,Annually
941,47,Female,Sunglasses,Accessories,31,L,Pink,Spring,4,No,Credit Card,Next Day Air,No,No,17,PayPal,Monthly
942,51,Female,Jacket,Outerwear,45,M,Cyan,Fall,2.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Every 3 Months
943,47,Female,Dress,Clothing,71,L,Maroon,Summer,4.4,No,Credit Card,Store Pickup,No,No,5,PayPal,Annually
944,53,Female,Scarf,Accessories,96,XL,Magenta,Fall,3.2,No,Bank Transfer,Standard,No,No,47,Debit Card,Annually
945,35,Female,Blouse,Clothing,32,M,Violet,Winter,2.6,No,Cash,Next Day Air,No,No,18,Venmo,Weekly
946,38,Female,Backpack,Accessories,90,L,Silver,Summer,3.4,No,Credit Card,Free Shipping,No,No,31,Credit Card,Every 3 Months
947,69,Female,Jewelry,Accessories,68,M,Maroon,Spring,5,No,Credit Card,2-Day Shipping,No,No,39,Debit Card,Fortnightly
948,47,Female,Shorts,Clothing,45,M,Gray,Winter,2.9,No,Cash,Store Pickup,No,No,12,Bank Transfer,Weekly
949,31,Female,Skirt,Clothing,67,M,White,Winter,5,No,Cash,Free Shipping,No,No,45,Cash,Bi-Weekly
950,68,Female,Skirt,Clothing,57,M,Brown,Fall,4.4,No,Debit Card,Standard,No,No,33,Credit Card,Fortnightly
951,51,Female,Jeans,Clothing,60,M,Silver,Summer,3.5,No,Cash,2-Day Shipping,No,No,3,PayPal,Annually
952,20,Female,Handbag,Accessories,32,M,Yellow,Spring,3.8,No,Bank Transfer,Express,No,No,5,Venmo,Every 3 Months
953,27,Female,Handbag,Accessories,29,S,Magenta,Fall,3.8,No,Venmo,Store Pickup,No,No,23,Debit Card,Monthly
954,67,Female,Coat,Outerwear,20,M,Blue,Spring,3.9,No,Debit Card,Next Day Air,No,No,39,Credit Card,Fortnightly
955,21,Female,Jewelry,Accessories,98,M,Green,Winter,3.3,No,Debit Card,Next Day Air,No,No,10,Credit Card,Annually
956,20,Female,Sweater,Clothing,27,M,Yellow,Fall,2.9,No,Venmo,Next Day Air,No,No,4,Credit Card,Bi-Weekly
957,35,Female,Jacket,Outerwear,67,XL,Cyan,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Monthly
958,58,Female,Shoes,Footwear,82,L,Gold,Winter,3.7,No,Bank Transfer,Express,No,No,1,Debit Card,Every 3 Months
959,28,Female,T-shirt,Clothing,72,M,Magenta,Fall,4.6,No,Cash,Standard,No,No,18,PayPal,Fortnightly
960,27,Female,Sandals,Footwear,77,S,Gray,Fall,4.9,No,Bank Transfer,Store Pickup,No,No,46,Bank Transfer,Annually
961,19,Female,Shoes,Footwear,74,L,Indigo,Winter,3.1,No,Venmo,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly
962,63,Female,Sandals,Footwear,39,S,White,Winter,3.5,No,Cash,Next Day Air,No,No,5,Credit Card,Fortnightly
963,69,Female,Shorts,Clothing,80,M,Indigo,Spring,4.9,No,Venmo,Next Day Air,No,No,11,Debit Card,Weekly
964,65,Female,Backpack,Accessories,59,M,Green,Summer,4.4,No,Cash,Express,No,No,49,Credit Card,Weekly
965,63,Female,Jacket,Outerwear,68,M,Turquoise,Fall,4.4,No,Cash,Store Pickup,No,No,1,Debit Card,Fortnightly
966,28,Female,Socks,Clothing,77,M,Peach,Fall,3.4,No,Credit Card,Next Day Air,No,No,11,Credit Card,Quarterly
967,67,Female,Jewelry,Accessories,50,M,Olive,Winter,3,No,Credit Card,2-Day Shipping,No,No,47,Cash,Every 3 Months
968,51,Female,Pants,Clothing,45,L,Cyan,Fall,2.6,No,Credit Card,Next Day Air,No,No,20,Venmo,Monthly
969,59,Female,Blouse,Clothing,71,XL,Magenta,Summer,3.2,No,PayPal,Store Pickup,No,No,18,Venmo,Annually
970,25,Female,Socks,Clothing,52,S,Silver,Fall,4.6,No,Credit Card,Store Pickup,No,No,43,PayPal,Quarterly
971,31,Female,Shoes,Footwear,50,S,White,Winter,3.8,No,Cash,Free Shipping,No,No,4,PayPal,Every 3 Months
972,62,Female,Handbag,Accessories,66,L,Pink,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,No,20,Venmo,Quarterly
973,51,Female,Sandals,Footwear,81,S,Pink,Fall,4.5,No,Venmo,Free Shipping,No,No,7,PayPal,Monthly
974,32,Female,Socks,Clothing,28,M,Pink,Summer,4.2,No,Debit Card,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly
975,35,Female,Handbag,Accessories,65,M,Blue,Winter,2.7,No,Venmo,2-Day Shipping,No,No,41,Venmo,Fortnightly
976,70,Female,Hat,Accessories,80,M,White,Winter,4.5,No,Cash,Express,No,No,3,Bank Transfer,Monthly
977,19,Female,Jewelry,Accessories,94,S,Teal,Spring,4.9,No,PayPal,Free Shipping,No,No,16,PayPal,Monthly
978,32,Female,Backpack,Accessories,30,M,Gray,Fall,2.8,No,Cash,Standard,No,No,43,Cash,Annually
979,56,Female,Shirt,Clothing,45,S,Beige,Fall,3.5,No,Debit Card,Standard,No,No,29,Bank Transfer,Fortnightly
980,53,Female,Coat,Outerwear,91,M,Violet,Summer,2.5,No,PayPal,Store Pickup,No,No,5,Cash,Bi-Weekly
981,22,Female,Sunglasses,Accessories,36,S,Blue,Winter,2.9,No,Venmo,Standard,No,No,30,Debit Card,Quarterly
982,26,Female,Gloves,Accessories,73,XL,Magenta,Fall,4.2,No,PayPal,Next Day Air,No,No,33,Debit Card,Monthly
983,42,Female,Shirt,Clothing,60,M,Maroon,Fall,4.6,No,Venmo,Store Pickup,No,No,46,Venmo,Bi-Weekly
984,30,Female,Socks,Clothing,77,M,Purple,Winter,3,No,Bank Transfer,Free Shipping,No,No,17,Venmo,Fortnightly
985,29,Female,Skirt,Clothing,86,L,Charcoal,Spring,4.4,No,PayPal,Free Shipping,No,No,47,Credit Card,Bi-Weekly
986,47,Female,Shorts,Clothing,42,L,Red,Summer,2.6,No,PayPal,Standard,No,No,17,Cash,Bi-Weekly
987,59,Female,Sandals,Footwear,70,M,Charcoal,Spring,4.8,No,PayPal,Free Shipping,No,No,17,Cash,Bi-Weekly
988,34,Female,Shirt,Clothing,44,L,Lavender,Summer,2.9,No,PayPal,Next Day Air,No,No,28,Bank Transfer,Every 3 Months
989,52,Female,Sunglasses,Accessories,91,L,White,Spring,3,No,Venmo,Next Day Air,No,No,8,Cash,Monthly
990,47,Female,Jewelry,Accessories,30,L,Red,Fall,4.5,No,Cash,Standard,No,No,8,Bank Transfer,Quarterly
991,24,Female,Blouse,Clothing,23,S,Violet,Fall,3.7,No,Venmo,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly
992,63,Female,Sandals,Footwear,21,XL,Orange,Summer,4.8,No,Credit Card,Next Day Air,No,No,24,PayPal,Weekly
993,59,Female,Coat,Outerwear,34,L,Turquoise,Spring,4.8,No,Venmo,Free Shipping,No,No,29,Cash,Fortnightly
994,66,Female,Blouse,Clothing,46,M,Violet,Summer,4.7,No,Debit Card,2-Day Shipping,No,No,10,Venmo,Weekly
995,45,Female,Sweater,Clothing,41,M,Blue,Winter,2.6,No,Venmo,Express,No,No,11,PayPal,Bi-Weekly
996,38,Female,Skirt,Clothing,33,M,White,Fall,4.6,No,Bank Transfer,Standard,No,No,18,Bank Transfer,Fortnightly
997,63,Female,Blouse,Clothing,48,L,Turquoise,Fall,3.4,No,Venmo,Next Day Air,No,No,26,Bank Transfer,Annually
998,55,Female,Hoodie,Clothing,66,L,Pink,Winter,3,No,PayPal,Standard,No,No,39,Cash,Weekly
999,25,Female,Skirt,Clothing,54,XL,Maroon,Spring,4,No,Credit Card,2-Day Shipping,No,No,4,Venmo,Annually
1000,51,Female,Backpack,Accessories,55,M,Olive,Fall,2.6,No,Cash,Store Pickup,No,No,24,Bank Transfer,Weekly
